date,Revenue,COGS,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,year,is_weekend,time_index,revenue_lag_1,cogs_lag_1,revenue_lag_7,cogs_lag_7,revenue_lag_14,cogs_lag_14,revenue_lag_28,cogs_lag_28,revenue_lag_30,cogs_lag_30,revenue_lag_60,cogs_lag_60,revenue_lag_90,cogs_lag_90,revenue_lag_365,cogs_lag_365,revenue_roll_mean_7,revenue_roll_std_7,cogs_roll_mean_7,revenue_roll_mean_14,revenue_roll_std_14,cogs_roll_mean_14,revenue_roll_mean_28,revenue_roll_std_28,cogs_roll_mean_28,revenue_roll_mean_30,revenue_roll_std_30,cogs_roll_mean_30,revenue_roll_mean_60,revenue_roll_std_60,cogs_roll_mean_60,revenue_roll_mean_90,revenue_roll_std_90,cogs_roll_mean_90,revenue_ewm_7,revenue_ewm_30,active_campaigns,active_promo_types,active_promo_channels,active_promo_categories
2013-12-26,3278628.42,3269160.78,3,26,360,52,12,4,2013,0,540,3807864.44,3711704.9,3062553.19,2981811.67,2988571.87,2946591.17,3580033.44,3514991.8,3107204.99,3083734.78,2949737.88,2365410.99,4676571.41,4202205.54,3285221.25,2658633.45,3089025.5300000003,459027.1339218942,3032481.464285714,2871063.1814285717,502471.48593263293,2829977.945714286,2574396.965714286,620436.6730562892,2544194.4899999998,2610457.687333333,614191.760560168,2578285.8026666665,2986633.4321666667,1079432.5848580382,2671180.526833333,3245325.2095555556,1172561.443213838,2811187.79,3128571.943064811,2806612.653612536,1.0,1.0,1.0,0.0
2013-12-27,1853472.36,1854636.14,4,27,361,52,12,4,2013,0,541,3278628.42,3269160.78,2500743.7,2516358.41,2131538.29,2083673.81,1768057.43,1773822.57,3123410.59,3027393.58,3235799.73,2588267.2,7035889.97,6246182.51,4994041.71,3924374.73,3119893.4200000004,464186.410604476,3073531.3371428573,2891781.506428571,513547.26920555305,2853018.632142857,2563632.500714286,604759.4477812427,2535414.810714286,2616171.8016666668,619744.9073573914,2584466.669333333,2992114.941166667,1080076.9321676488,2686243.0233333334,3229792.509666667,1162605.8472076044,2800820.626,3166086.0622986085,2837065.28370205,1.0,1.0,1.0,0.0
2013-12-28,3547336.16,3487806.62,5,28,362,52,12,4,2013,1,542,1853472.36,1854636.14,3213344.27,3159953.94,2245758.87,2305729.18,2685677.46,2672025.29,3580033.44,3514991.8,5981959.98,4833162.34,5087376.98,4359895.07,8573663.31,6682336.48,3027426.0857142857,639457.9231408045,2978999.584285714,2871919.654285714,549341.8160541828,2836658.798571429,2566683.0339285717,600800.2346443332,2538301.009642857,2573840.527333333,627229.537866528,2545374.7546666665,2969076.1516666664,1089492.8231239708,2674015.839,3172210.091777778,1098551.2564992213,2752025.6663333336,2837932.636723956,2773607.6757212724,1.0,1.0,1.0,0.0
2013-12-29,6516622.75,6506519.56,6,29,363,52,12,4,2013,1,543,3547336.16,3487806.62,3476225.97,3458589.82,2154695.59,2095032.07,2391698.09,2420438.06,1768057.43,1773822.57,6960811.52,5563340.73,5768935.23,5117966.77,7842913.37,6260959.87,3075139.2128571426,667488.2932042995,3025835.681428571,2964889.4607142857,545343.6701161688,2921092.9014285714,2597456.5589285716,628547.6939771025,2567436.0571428575,2572750.618,625446.7047568616,2544468.5820000004,2928499.088,1018396.9446471835,2651593.243666666,3155098.527111111,1080225.8693799989,2742335.7946666665,3015283.517542967,2823525.6424489324,1.0,1.0,1.0,0.0
2013-12-30,5792994.45,5695206.04,0,30,364,1,12,4,2013,0,544,6516622.75,6506519.56,2932660.62,2856672.71,2694197.04,2720062.14,2263746.75,2226485.61,2685677.46,2672025.29,5649038.29,4525813.51,5389130.81,4591599.54,6511908.92,5180121.12,3509481.61,1473974.7201228861,3461254.2157142856,3276455.6864285716,1054862.8204273933,3236199.1507142857,2744775.2967857146,969474.8079614438,2713367.5392857143,2731036.128666667,937702.4565649014,2702225.148333333,2921095.941833333,989800.5906455033,2667312.890833333,3163406.166222222,1103184.9547159616,2757764.159,3890618.325657225,3061789.9719683565,1.0,1.0,1.0,0.0
2013-12-31,6247467.59,6080338.22,1,31,365,1,12,4,2013,0,545,5792994.45,5695206.04,2629786.52,2542278.8,3167410.81,3021649.06,1933337.47,1904782.57,2391698.09,2420438.06,4823330.61,3780905.84,5393969.29,4651419.05,5573749.22,4432224.44,3918100.728571429,1670754.8294545235,3866758.9771428565,3497798.3585714283,1233307.264946837,3448709.429285714,2870819.8575000004,1122038.603606416,2837250.4117857143,2834613.3616666663,1091518.6363466396,2802997.8400000003,2923495.211166667,996675.7759705031,2686802.7663333337,3167893.5399999996,1113116.835730887,2770026.4534444446,4366212.3567429185,3237996.712486527,1.0,1.0,1.0,0.0
2014-01-01,5743739.48,5563113.31,2,1,1,1,1,1,2014,0,546,6247467.59,6080338.22,3807864.44,3711704.9,3189533.36,3219583.56,2924599.17,2877557.67,2263746.75,2226485.61,4871579.51,3874376.58,2026611.74,1672946.51,5304546.99,4156070.2,4434912.3100000005,1762813.433175187,4372196.037142857,3717802.4142857143,1429026.255171467,3667187.2264285716,3024895.9332142854,1274397.161755696,2986377.399285714,2963139.0116666663,1252677.2685622978,2924994.512,2947230.8274999997,1057771.9516936769,2725126.6393333334,3177376.8544444446,1135701.82281548,2785903.3331111115,4836526.165057189,3432156.1239390094,1.0,1.0,1.0,0.0
2014-01-02,3787850.5,3666330.68,3,2,2,1,1,1,2014,0,547,5743739.48,5563113.31,3278628.42,3269160.78,3062553.19,2981811.67,2231578.75,2246889.53,1933337.47,1904782.57,2310551.56,1894570.42,2912944.43,2284930.64,1606940.44,1237497.84,4711465.887142858,1799515.377517997,4636682.952857142,3900245.708571429,1516749.1429750854,3834582.208571428,3125579.5157142854,1373675.6456373264,3082290.1007142854,3079138.7693333332,1343512.1363036772,3036215.4353333334,2961766.827,1090161.5000896186,2753272.2515,3218678.273777778,1160696.6729470957,2829127.4086666666,5063329.4937928915,3581290.5340074603,1.0,1.0,1.0,0.0
2014-01-03,2354832.6,1871645.41,4,3,3,1,1,1,2014,0,548,3787850.5,3666330.68,1853472.36,1854636.14,2500743.7,2516358.41,1718341.54,1744505.5,2924599.17,2877557.67,2638652.15,2128739.96,2463961.82,1952842.64,2281680.01,1832133.02,4784211.898571429,1741289.3625323435,4693421.51,3952052.6592857144,1498208.9820477292,3883476.423571428,3181160.6496428573,1367634.5513496601,3132984.4274999998,3140955.8703333335,1331585.676886798,3094933.7056666664,2986388.4760000003,1091885.5798939131,2782801.5891666664,3228399.452333333,1161770.5924714317,2844476.298,4744459.745344669,3594616.9834263343,0.0,0.0,0.0,0.0
2014-01-04,2243604.06,1747621.88,5,4,4,1,1,1,2014,1,549,2354832.6,1871645.41,3547336.16,3487806.62,3213344.27,3159953.94,1444180.43,1408359.66,2231578.75,2246889.53,3529966.51,2818098.89,2875234.12,2170808.86,2376895.46,1940747.07,4855834.79,1605681.1912578403,4695851.405714286,3941630.4378571426,1509546.1749311131,3837425.495,3203892.473214286,1347562.4754133057,3137525.138571429,3121963.651333333,1338821.541437768,3061403.297,2981658.1501666666,1094030.2785167634,2778516.6799999997,3227186.9054444446,1162634.0337169515,2843574.1065555555,4147052.9590085014,3514630.894173023,0.0,0.0,0.0,0.0
2014-01-05,2361866.5,1851453.14,6,5,5,1,1,1,2014,1,550,2243604.06,1747621.88,6516622.75,6506519.56,3476225.97,3458589.82,1714762.98,1677034.75,1718341.54,1744505.5,2440647.75,1890461.99,2084519.3,1674894.34,2509462.77,1977027.71,4669587.3471428575,1841106.3920011008,4447253.585714285,3872363.2800000003,1566701.7583406316,3736544.6335714287,3232443.317142857,1317021.162138568,3149641.646428571,3122364.4949999996,1338547.5395524004,3044761.0420000004,2960218.776,1095706.0702072019,2760675.3965000003,3220168.793666667,1166681.765223157,2838872.029,3671190.734256376,3432629.1629360537,0.0,0.0,0.0,0.0
2014-01-06,2639202.87,2146455.69,0,6,6,2,1,1,2014,0,551,2361866.5,1851453.14,5792994.45,5695206.04,2932660.62,2856672.71,1959405.6,1928205.78,1444180.43,1408359.66,2145217.46,1755584.37,2982770.86,2404722.52,2603356.52,2060481.76,4076050.7399999998,1815951.1869726097,3782244.097142857,3792766.1750000003,1615910.8686604395,3621749.1564285713,3255554.1571428576,1294894.5803501424,3155870.874642857,3143815.327,1320303.6295259052,3048325.9633333334,2958905.7551666666,1096386.2342054623,2760025.249,3223250.429222222,1164011.625622139,2840833.7934444444,3343859.675692282,3363547.700811147,0.0,0.0,0.0,0.0
2014-01-07,3437125.39,2809411.95,1,7,7,2,1,1,2014,0,552,2639202.87,2146455.69,6247467.59,6080338.22,2629786.52,2542278.8,2256213.74,2198430.55,1714762.98,1677034.75,2200221.02,1790704.8,3524600.98,2822967.5,3048100.39,2452517.39,3625509.0857142853,1706936.5299317562,3275279.7614285713,3771804.9071428566,1629770.1264834474,3571019.3692857143,3279832.631071429,1275926.4853231795,3163665.514285714,3183649.408333333,1284806.719364868,3072929.1643333333,2967138.845333333,1092018.4853267928,2766539.7709999997,3219433.0071111107,1165371.727028991,2837964.162,3167695.4742692113,3316815.7762426864,0.0,0.0,0.0,0.0
2014-01-08,2250519.73,1808614.16,2,8,8,2,1,1,2014,0,553,3437125.39,2809411.95,5743739.48,5563113.31,3807864.44,3711704.9,3016597.65,3024225.14,1959405.6,1928205.78,2018930.67,1594615.53,4018321.34,3267316.51,2449700.42,1973182.14,3224031.6285714284,1259254.2026764832,2808004.5800000005,3829471.9692857144,1600269.3563932937,3590100.308571428,3322008.0471428568,1260259.0361053215,3185486.2785714283,3241061.488666667,1255043.0574084083,3110675.071,2987753.9181666668,1088966.1050047847,2783518.2235,3218461.0561111113,1165150.8066158001,2837813.5447777775,3235052.9532019086,3324577.686807675,0.0,0.0,0.0,0.0
2014-01-09,2214274.18,1884156.18,3,9,9,2,1,1,2014,0,554,2250519.73,1808614.16,3787850.5,3666330.68,3278628.42,3269160.78,2988571.87,2946591.17,2256213.74,2198430.55,2722218.97,2099682.78,1938342.36,1556262.82,2049715.7,1654806.5,2725000.235714286,628476.7729016298,2271647.5585714285,3718233.0614285716,1655075.9251251277,3454165.2557142857,3294648.1214285716,1275360.2032426149,3142071.6007142854,3250765.2929999996,1245883.7805802429,3106688.6836666665,2991613.7358333333,1085879.986529527,2787084.8673333335,3198818.816,1166415.3775967043,2821605.740888889,2988919.6474014316,3255283.6250781477,0.0,0.0,0.0,0.0
2014-01-10,1886360.71,1560748.05,4,10,10,2,1,1,2014,0,555,2214274.18,1884156.18,2354832.6,1871645.41,1853472.36,1854636.14,2131538.29,2083673.81,3016597.65,3024225.14,3495969.18,2676318.51,3170838.37,2562812.71,2794331.46,2122153.07,2500203.618571429,437293.5914238528,2017051.2014285715,3642207.7585714287,1700640.4756374636,3355236.3557142853,3266994.6325,1290546.7065096395,3104127.493928571,3249367.307666667,1247061.2054157725,3096212.871333333,2983147.989333333,1089988.0925873723,2783492.757333333,3201884.725111111,1163423.8091239007,2825249.0004444444,2795258.2805510736,3188121.725395687,0.0,0.0,0.0,0.0
2014-01-11,2550841.93,2031865.95,5,11,11,2,1,1,2014,1,556,1886360.71,1560748.05,2243604.06,1747621.88,3547336.16,3487806.62,2245758.87,2305729.18,2988571.87,2946591.17,5162437.56,3979066.87,3719451.39,2946745.46,2343077.25,1805692.13,2433279.062857143,495256.1998370612,1972637.2928571426,3644556.926428572,1698000.218073585,3334244.349285714,3258238.290357143,1299337.9184243784,3085451.573928572,3211692.743,1271175.2902619776,3047430.3016666668,2956321.1815,1096938.3013592977,2764899.916333333,3187612.7511111116,1171658.2838397522,2814114.9486666666,2568033.8879133053,3104137.1437572557,0.0,0.0,0.0,0.0
2014-01-12,2172729.29,1773388.32,6,12,12,2,1,1,2014,1,557,2550841.93,2031865.95,2361866.5,1851453.14,6516622.75,6506519.56,2154695.59,2095032.07,2131538.29,2083673.81,4681263.25,3622930.35,3097590.81,2398025.79,2814596.53,2241879.07,2477170.1871428574,489222.44878085656,2013243.5885714288,3573378.7671428574,1723089.658332265,3230248.5871428573,3269134.1139285713,1291790.3827734177,3075670.7442857143,3197101.745,1276326.4350444027,3016939.461,2912794.5876666666,1059076.4658299726,2732446.5676666666,3174628.201555555,1172173.3861823177,2803949.620777778,2563735.898434979,3068440.678353562,0.0,0.0,0.0,0.0
2014-01-13,2467719.52,1991302.84,0,13,13,3,1,1,2014,0,558,2172729.29,1773388.32,2639202.87,2146455.69,5792994.45,5695206.04,2694197.04,2720062.14,2245758.87,2305729.18,3118904.74,2460188.52,4062456.23,3281418.54,2919719.62,2279740.92,2450150.5857142857,501715.4794472202,2002091.4714285713,3263100.6628571427,1532941.1751892748,2892167.784285714,3269778.174642857,1291218.5360437373,3064183.4675,3198474.7783333333,1275162.2315762432,3006596.6113333334,2870985.688333333,1037371.7675245779,2701620.867166667,3164351.9624444447,1176900.8644328634,2797009.2044444447,2465984.246326234,3010652.8468468804,0.0,0.0,0.0,0.0
2014-01-14,3356963.59,2731972.75,1,14,14,3,1,1,2014,0,559,2467719.52,1991302.84,3437125.39,2809411.95,6247467.59,6080338.22,3167410.81,3021649.06,2154695.59,2095032.07,3370811.62,2719077.99,4801027.51,3944302.72,3077677.28,2477490.97,2425652.964285714,495088.7969126363,1979926.7785714285,3025581.0249999994,1358485.0979256413,2627603.2699999996,3261689.6917857146,1295659.3615923596,3038156.349642857,3205873.466666667,1270077.6003475809,2996115.7333333334,2860132.6013333336,1038140.1495460004,2693806.1058333335,3146632.665666667,1175231.0805523645,2782674.5855555553,2466418.0647446755,2975624.890276114,0.0,0.0,0.0,0.0
2014-01-15,3637788.72,2842296.43,2,15,15,3,1,1,2014,0,560,3356963.59,2731972.75,2250519.73,1808614.16,5743739.48,5563113.31,3189533.36,3219583.56,2694197.04,2720062.14,3365890.12,2733920.22,3348412.32,2713865.33,2536405.93,2094291.34,2414201.2785714283,467978.36966012843,1968864.0357142857,2819116.4535714285,1004747.867102239,2388434.3078571428,3268459.4339285716,1295643.7164491003,3027810.7671428574,3245949.066666667,1254639.4990092332,3017347.089333333,2859901.8008333337,1038026.2235912618,2694021.0185,3130587.5109999995,1162175.443725142,2769204.2525555557,2689054.4460585066,3000227.3870324935,0.0,0.0,0.0,0.0
2014-01-16,2005770.41,1635446.76,3,16,16,3,1,1,2014,0,561,3637788.72,2842296.43,2214274.18,1884156.18,3787850.5,3666330.68,3062553.19,2981811.67,3167410.81,3021649.06,2416530.15,1906202.04,3238854.55,2560313.88,1849789.43,1445623.48,2612382.562857143,646718.170742293,2116532.9314285717,2668691.3992857146,615426.9480807334,2194090.245,3284468.5539285718,1297400.5335720826,3014336.2267857143,3277402.1226666667,1252155.6182177155,3021421.5656666663,2864433.444166667,1040862.2545455779,2695827.2886666665,3133802.8043333334,1163184.7110353243,2770631.2647777777,2926238.0145438802,3041360.3762562037,0.0,0.0,0.0,0.0
2014-01-17,2464459.86,2002144.2,4,17,17,3,1,1,2014,0,562,2005770.41,1635446.76,1886360.71,1560748.05,2354832.6,1871645.41,2500743.7,2516358.41,3189533.36,3219583.56,2109164.6,1778409.36,3376648.2,2769325.22,2173214.95,1763012.0,2582596.31,672401.6443177776,2081003.0142857141,2541399.964285715,546587.8691337673,2049027.1078571428,3246726.3117857142,1319282.030679847,2966251.7657142854,3238680.776,1273454.2478271115,2975214.8223333335,2857587.4485,1045199.9446156052,2691314.700666667,3120101.8694444443,1169180.105572241,2760354.9634444444,2696121.1134079103,2974548.120368707,0.0,0.0,0.0,0.0
2014-01-18,1718246.3,1332157.65,5,18,18,3,1,1,2014,1,563,2464459.86,2002144.2,2550841.93,2031865.95,2243604.06,1747621.88,3213344.27,3159953.94,3062553.19,2981811.67,3237660.32,2746026.34,2888479.98,2302148.44,2099249.56,1615535.57,2665181.902857143,604733.1886551002,2144059.6071428573,2549230.4828571426,544490.7177869632,2058348.45,3245430.460357143,1320059.4934804866,2947886.9725,3214511.6593333334,1281275.8201296392,2934633.5103333336,2863509.0361666665,1041889.1020551565,2695043.6146666664,3109966.443444444,1170883.722827706,2751830.729888889,2638205.8000559327,2941639.200344919,0.0,0.0,0.0,0.0
2014-01-19,2453121.94,1918965.99,6,19,19,3,1,1,2014,1,564,1718246.3,1332157.65,2172729.29,1773388.32,2361866.5,1851453.14,3476225.97,3458589.82,2500743.7,2516358.41,3321114.32,2983892.23,3409990.75,2751364.44,2477132.79,2033637.15,2546239.6700000004,704603.4345682135,2044101.2785714287,2511704.9285714286,583854.8755073488,2028672.4335714285,3192034.104285714,1351274.7060587343,2882608.5335714286,3169701.429666667,1309959.7787833412,2879645.0429999996,2838185.4691666667,1051065.6555700768,2671479.1365,3096963.847,1179834.430633176,2741053.0544444444,2408215.92504195,2862710.6261291183,0.0,0.0,0.0,0.0
2014-01-20,3133739.97,2422846.03,0,20,20,4,1,1,2014,0,565,2453121.94,1918965.99,2467719.52,1991302.84,2639202.87,2146455.69,2932660.62,2856672.71,3213344.27,3159953.94,2595234.4,2362389.95,3932052.89,3189287.97,2522776.58,2018671.04,2586295.762857143,687595.5053275249,2064898.0885714288,2518223.174285714,582561.3397872061,2033494.7799999998,3155494.674642857,1357125.3998609753,2827621.9682142856,3168114.0376666663,1310826.9325440468,2859731.9623333337,2823718.9295,1050279.2084557342,2653730.365833333,3086331.9713333333,1181292.3769175785,2731804.182777778,2419442.4287814624,2836285.5496046594,0.0,0.0,0.0,0.0
2014-01-21,3590697.9,2848601.86,1,21,21,4,1,1,2014,0,566,3133739.97,2422846.03,3356963.59,2731972.75,3437125.39,2809411.95,2629786.52,2542278.8,3476225.97,3458589.82,2550262.64,2542345.82,4895108.72,3861527.06,4100379.42,3250868.59,2681441.541428571,714025.1249062248,2126547.115714286,2553547.2528571426,605021.6818521086,2053236.947142857,3162676.0800000005,1356434.4149349134,2812128.158214286,3165460.5609999998,1310812.7873359607,2835161.698666667,2832694.0223333333,1050594.4504123759,2654737.967166667,3077461.827777778,1177862.8618350057,2723288.1612222223,2598016.814086097,2855476.157372101,0.0,0.0,0.0,0.0
2014-01-22,3244854.06,2563525.38,2,22,22,4,1,1,2014,0,567,3590697.9,2848601.86,3637788.72,2842296.43,2250519.73,1808614.16,3807864.44,3711704.9,2932660.62,2856672.71,2054330.57,2011741.48,4333852.18,3403031.49,3538734.12,2801650.02,2714832.1571428576,755160.4497231124,2143208.417142857,2564516.7178571424,623387.3097720968,2056036.2264285714,3196994.343571428,1354607.2449752754,2823068.2674999996,3169276.2920000004,1311914.7575443592,2814828.7666666666,2850034.61,1054433.2069643082,2659842.2345,3062968.3742222222,1163179.426285004,2712033.436777778,2846187.085564573,2902909.8181868047,0.0,0.0,0.0,0.0
2014-01-23,3187811.81,2528375.63,3,23,23,4,1,1,2014,0,568,3244854.06,2563525.38,2005770.41,1635446.76,2214274.18,1884156.18,3278628.42,3269160.78,2629786.52,2542278.8,2519706.85,2537974.67,3503713.92,2743366.59,2836455.88,2322088.98,2658698.6342857145,686612.6300936651,2103383.9814285715,2635540.5985714286,641248.5358621874,2109958.456428571,3176886.8299999996,1349372.2658340326,2782061.8560714284,3179682.74,1311211.151080243,2805057.1890000002,2869876.6681666668,1050399.8345382556,2669038.632833333,3050868.395111111,1155448.974065828,2702705.591111111,2945853.82917343,2924970.7370134625,0.0,0.0,0.0,0.0
2014-01-24,1812010.8,1397879.36,4,24,24,4,1,1,2014,0,569,3187811.81,2528375.63,2464459.86,2002144.2,1886360.71,1560748.05,1853472.36,1854636.14,3807864.44,3711704.9,2406331.38,2358037.25,2923604.47,2331573.03,2522924.71,2102458.71,2827561.6914285715,643255.2351123907,2230945.2485714285,2705079.000714286,644827.689925516,2155974.1314285714,3173643.379642857,1349227.7937362713,2755605.243571428,3198283.583,1307092.9350780495,2804593.7499999995,2881011.7508333335,1050166.0351403342,2668878.648833333,3047358.3716666666,1154537.3270702458,2700316.8026666665,3006343.3243800723,2941928.225593239,0.0,0.0,0.0,0.0
2014-01-25,2221742.74,1777122.99,5,25,25,4,1,1,2014,1,570,1812010.8,1397879.36,1718246.3,1332157.65,2550841.93,2031865.95,3547336.16,3487806.62,3278628.42,3269160.78,3107204.99,3083734.78,2949737.88,2365410.99,2823082.71,2273250.41,2734354.682857143,744015.1917091167,2144621.7,2699768.292857143,652351.4901408314,2144340.6535714283,3172162.6096428568,1350752.2270441516,2739292.501428571,3131755.1283333334,1325657.2688117996,2727466.232,2871106.407833333,1057496.467995953,2652876.0173333334,3035007.3308888893,1161799.081336838,2689942.4285555556,2707760.1932850545,2869030.3271678686,0.0,0.0,0.0,0.0
2014-01-26,2002533.83,1553846.68,6,26,26,4,1,1,2014,1,571,2221742.74,1777122.99,2453121.94,1918965.99,2172729.29,1773388.32,6516622.75,6506519.56,1853472.36,1854636.14,3123410.59,3027393.58,3235799.73,2588267.2,2312290.79,1869897.73,2806282.7457142854,647486.2762543405,2208188.177142857,2676261.207857143,663956.9768241062,2126144.7278571427,3124819.9875000003,1360312.304782797,2678196.6574999997,3096525.6056666668,1335625.461661918,2677731.639,2856348.7036666665,1060320.4764364567,2631099.154166667,3026918.4960000003,1164929.4821847002,2683405.895222222,2586255.829963791,2827269.8376731677,0.0,0.0,0.0,0.0
